WEEK,YEAR,DAY,DATE,AMT_PLT_DELIVERED,AMT_TRK,AMT_WGS_TO_GER,AMT_WGH_WGS_TO_GER,AMT_LOADED_PLT_AUS,AMT_WGS_TO_AUS,AMT_WGH_WGS_TO_AUS,AMT_PLT_FROM_GER,AMT_TRK_OUTBOUND,AMT_WGS_FROM_GER,WGS_ON_TIME_FROM_GER,AMT_WGH_WGS_FROM_GER,PLT_DES,PLT_DES_CUS,PLT_DES_OWN,AMT_PLT_RTN
49,2019,Wednesday,"Wednesday, December 4, 2019",258,8,6,0,42,1,0,0,0,0,NULL,0,0,0,0,0
49,2019,Thursday,"Thursday, December 5, 2019",164,3,3,0,0,0,0,0,0,0,NULL,0,0,0,0,0
49,2019,Friday,"Friday, December 6, 2019",212,5,4,0,0,0,0,0,0,0,NULL,0,0,0,0,0
49,2019,Saturday,"Saturday, December 7, 2019",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
49,2019,Sunday,"Sunday, December 8, 2019",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
50,2019,Monday,"Monday, December 9, 2019",345,8,7,0,0,0,0,0,0,0,NULL,0,0,0,0,0
50,2019,Tuesday,"Tuesday, December 10, 2019",111,3,2,0,0,0,0,0,0,0,NULL,0,0,0,0,0
50,2019,Wednesday,"Wednesday, December 11, 2019",145,3,2,0,0,0,0,0,0,0,NULL,0,0,0,0,0
50,2019,Thursday,"Thursday, December 12, 2019",141,2,2,0,0,0,0,0,0,0,NULL,0,0,0,0,0
50,2019,Friday,"Friday, December 13, 2019",249,6,5,0,0,0,0,0,0,0,NULL,0,0,0,0,0
50,2019,Saturday,"Saturday, December 14, 2019",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
50,2019,Sunday,"Sunday, December 15, 2019",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
51,2019,Monday,"Monday, December 16, 2019",182,5,3,0,41,1,0,0,0,0,NULL,0,0,0,0,0
51,2019,Tuesday,"Tuesday, December 17, 2019",234,4,4,0,0,0,0,0,0,0,NULL,0,0,0,0,0
51,2019,Wednesday,"Wednesday, December 18, 2019",144,4,3,0,0,0,0,0,0,0,NULL,0,0,0,0,0
51,2019,Thursday,"Thursday, December 19, 2019",30,1,0,0,39,1,0,0,0,0,NULL,0,0,0,0,0
51,2019,Friday,"Friday, December 20, 2019",186,4,3,0,0,0,0,0,0,0,NULL,0,0,0,0,0
51,2019,Saturday,"Saturday, December 21, 2019",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
51,2019,Sunday,"Sunday, December 22, 2019",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
52,2019,Monday,"Monday, December 23, 2019",407,11,9,0,41,1,0,0,0,0,NULL,0,0,0,0,0
52,2019,Tuesday,"Tuesday, December 24, 2019",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
52,2019,Wednesday,"Wednesday, December 25, 2019",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
52,2019,Thursday,"Thursday, December 26, 2019",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
52,2019,Friday,"Friday, December 27, 2019",484,11,9,0,0,0,0,0,0,0,NULL,0,0,0,0,0
52,2019,Saturday,"Saturday, December 28, 2019",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
52,2019,Sunday,"Sunday, December 29, 2019",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
1,2019,Monday,"Monday, December 30, 2019",363,8,6,0,0,0,0,0,0,0,NULL,0,0,0,0,0
1,2019,Tuesday,"Tuesday, December 31, 2019",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
1,2020,Wednesday,"Wednesday, January 1, 2020",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
1,2020,Thursday,"Thursday, January 2, 2020",217,5,4,0,0,0,0,0,0,0,NULL,0,0,0,0,0
1,2020,Friday,"Friday, January 3, 2020",414,9,7,0,41,1,0,88,0,2,YES,0,0,0,0,0
1,2020,Saturday,"Saturday, January 4, 2020",0,0,0,0,0,0,0,44,0,1,YES,0,0,0,0,0
1,2020,Sunday,"Sunday, January 5, 2020",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
2,2020,Monday,"Monday, January 6, 2020",558,13,11,0,0,0,0,0,0,0,NULL,0,0,0,0,0
2,2020,Tuesday,"Tuesday, January 7, 2020",485,11,9,0,0,0,0,132,0,3,YES,0,0,0,0,0
2,2020,Wednesday,"Wednesday, January 8, 2020",383,10,8,0,39,1,0,88,0,2,YES,0,0,0,0,0
2,2020,Thursday,"Thursday, January 9, 2020",285,6,5,0,0,0,0,0,0,0,NULL,0,0,0,0,0
2,2020,Friday,"Friday, January 10, 2020",404,8,7,0,0,0,0,88,0,2,YES,0,0,0,0,0
2,2020,Saturday,"Saturday, January 11, 2020",335,6,5,0,0,0,0,0,0,0,NULL,0,0,0,0,0
2,2020,Sunday,"Sunday, January 12, 2020",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
3,2020,Monday,"Monday, January 13, 2020",514,11,9,0,0,0,0,0,0,0,NULL,0,0,0,0,0
3,2020,Tuesday,"Tuesday, January 14, 2020",349,7,6,0,0,0,0,44,0,1,YES,0,0,0,0,0
3,2020,Wednesday,"Wednesday, January 15, 2020",300,6,5,0,0,0,0,132,0,3,YES,0,0,0,0,0
3,2020,Thursday,"Thursday, January 16, 2020",457,9,7,0,0,0,0,88,0,2,YES,0,0,0,0,0
3,2020,Friday,"Friday, January 17, 2020",308,8,5,0,45,1,0,88,0,2,YES,0,0,0,0,0
3,2020,Saturday,"Saturday, January 18, 2020",345,6,5,0,0,0,0,0,0,0,NULL,0,0,0,0,0
3,2020,Sunday,"Sunday, January 19, 2020",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
4,2020,Monday,"Monday, January 20, 2020",602,10,9,0,0,0,0,44,0,1,YES,0,0,0,0,0
4,2020,Tuesday,"Tuesday, January 21, 2020",385,9,6,0,44,1,0,132,0,3,YES,0,0,0,0,0
4,2020,Wednesday,"Wednesday, January 22, 2020",443,9,7,0,0,0,0,44,0,1,YES,0,0,0,0,0
4,2020,Thursday,"Thursday, January 23, 2020",463,10,8,0,41,1,0,44,0,1,YES,0,0,0,0,0
4,2020,Friday,"Friday, January 24, 2020",78,1,1,0,0,0,0,88,0,2,YES,0,0,0,0,0
4,2020,Saturday,"Saturday, January 25, 2020",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
4,2020,Sunday,"Sunday, January 26, 2020",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
5,2020,Monday,"Monday, January 27, 2020",670,13,10,0,0,0,0,44,0,1,YES,0,0,0,0,0
5,2020,Tuesday,"Tuesday, January 28, 2020",200,4,4,0,0,0,0,44,0,1,YES,0,0,0,0,0
5,2020,Wednesday,"Wednesday, January 29, 2020",324,7,5,0,0,0,0,88,0,2,YES,0,0,0,0,0
5,2020,Thursday,"Thursday, January 30, 2020",350,8,5,0,0,0,0,44,0,1,YES,0,0,0,0,0
5,2020,Friday,"Friday, January 31, 2020",403,8,7,0,49,1,0,44,0,1,YES,0,0,0,0,0
5,2020,Saturday,"Saturday, February 1, 2020",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
5,2020,Sunday,"Sunday, February 2, 2020",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
6,2020,Monday,"Monday, February 3, 2020",473,9,7,0,0,0,0,88,0,2,YES,0,0,0,0,0
6,2020,Tuesday,"Tuesday, February 4, 2020",312,5,5,0,0,0,0,132,0,3,YES,0,0,0,0,0
6,2020,Wednesday,"Wednesday, February 5, 2020",123,3,2,0,0,0,0,44,0,1,YES,0,0,0,0,0
6,2020,Thursday,"Thursday, February 6, 2020",274,6,5,0,25,1,0,0,0,0,NULL,0,0,0,0,0
6,2020,Friday,"Friday, February 7, 2020",374,9,8,0,0,0,0,88,0,2,YES,0,0,0,0,0
6,2020,Saturday,"Saturday, February 8, 2020",275,6,5,0,0,0,0,0,0,0,NULL,0,0,0,0,0
6,2020,Sunday,"Sunday, February 9, 2020",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
7,2020,Monday,"Monday, February 10, 2020",407,9,7,0,0,0,0,132,0,3,YES,0,0,0,0,0
7,2020,Tuesday,"Tuesday, February 11, 2020",296,6,5,0,0,0,0,132,0,3,YES,0,0,0,0,0
7,2020,Wednesday,"Wednesday, February 12, 2020",253,5,4,0,39,1,0,88,0,2,YES,0,0,0,0,0
7,2020,Thursday,"Thursday, February 13, 2020",250,6,4,0,0,0,0,44,0,1,YES,0,0,0,0,0
7,2020,Friday,"Friday, February 14, 2020",305,6,5,0,0,0,0,132,0,3,YES,0,0,0,0,0
7,2020,Saturday,"Saturday, February 15, 2020",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
7,2020,Sunday,"Sunday, February 16, 2020",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
8,2020,Monday,"Monday, February 17, 2020",387,7,6,0,0,0,0,0,0,0,NULL,0,0,0,0,0
8,2020,Tuesday,"Tuesday, February 18, 2020",145,4,3,0,0,0,0,88,0,2,YES,0,0,0,0,0
8,2020,Wednesday,"Wednesday, February 19, 2020",41,1,1,0,0,0,0,44,0,1,YES,0,0,0,0,0
8,2020,Thursday,"Thursday, February 20, 2020",0,1,0,0,0,0,0,44,0,1,YES,0,0,0,0,0
8,2020,Friday,"Friday, February 21, 2020",86,2,2,0,40,1,0,44,0,1,YES,0,0,0,0,0
8,2020,Saturday,"Saturday, February 22, 2020",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
8,2020,Sunday,"Sunday, February 23, 2020",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
9,2020,Monday,"Monday, February 24, 2020",329,9,7,0,0,0,0,44,0,1,YES,0,0,0,0,0
9,2020,Tuesday,"Tuesday, February 25, 2020",53,2,1,0,0,0,0,132,0,3,YES,0,0,0,0,0
9,2020,Wednesday,"Wednesday, February 26, 2020",215,4,4,0,0,0,0,0,0,0,NULL,0,0,0,0,0
9,2020,Thursday,"Thursday, February 27, 2020",39,1,1,0,39,1,0,0,0,0,NULL,0,0,0,0,0
9,2020,Friday,"Friday, February 28, 2020",207,5,4,0,0,0,0,132,0,3,YES,0,0,0,0,0
9,2020,Saturday,"Saturday, February 29, 2020",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
9,2020,Sunday,"Sunday, March 1, 2020",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
10,2020,Monday,"Monday, March 2, 2020",441,10,8,0,0,0,0,44,0,1,YES,0,0,0,0,0
10,2020,Tuesday,"Tuesday, March 3, 2020",280,6,5,0,0,0,0,132,0,3,YES,0,0,0,0,0
10,2020,Wednesday,"Wednesday, March 4, 2020",291,6,5,0,0,0,0,88,0,2,YES,0,0,0,0,0
10,2020,Thursday,"Thursday, March 5, 2020",118,2,2,0,0,0,0,132,0,3,YES,0,0,0,0,0
10,2020,Friday,"Friday, March 6, 2020",54,2,1,0,38,1,0,132,0,3,YES,0,0,0,0,0
10,2020,Saturday,"Saturday, March 7, 2020",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
10,2020,Sunday,"Sunday, March 8, 2020",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
11,2020,Monday,"Monday, March 9, 2020",432,11,8,0,0,0,0,88,0,2,YES,0,0,0,0,0
11,2020,Tuesday,"Tuesday, March 10, 2020",437,9,8,0,38,1,0,88,0,2,YES,0,0,0,0,0
11,2020,Wednesday,"Wednesday, March 11, 2020",199,5,4,0,0,0,0,0,0,0,NULL,0,0,0,0,0
11,2020,Thursday,"Thursday, March 12, 2020",347,9,7,0,39,1,0,88,0,2,YES,0,0,0,0,0
11,2020,Friday,"Friday, March 13, 2020",279,5,5,0,0,0,0,0,0,0,NULL,0,0,0,0,0
11,2020,Saturday,"Saturday, March 14, 2020",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
11,2020,Sunday,"Sunday, March 15, 2020",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
12,2020,Monday,"Monday, March 16, 2020",536,8,8,0,0,0,0,176,0,4,YES,0,0,0,0,0
12,2020,Tuesday,"Tuesday, March 17, 2020",250,6,5,0,0,0,0,44,0,1,YES,0,0,0,0,0
12,2020,Wednesday,"Wednesday, March 18, 2020",110,3,2,0,0,0,0,132,0,3,YES,0,0,0,0,0
12,2020,Thursday,"Thursday, March 19, 2020",234,4,4,0,0,0,0,88,0,2,YES,0,0,0,0,0
12,2020,Friday,"Friday, March 20, 2020",233,6,4,0,0,0,0,132,0,3,YES,0,0,0,0,0
12,2020,Saturday,"Saturday, March 21, 2020",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
12,2020,Sunday,"Sunday, March 22, 2020",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
13,2020,Monday,"Monday, March 23, 2020",644,15,12,0,41,1,0,132,0,3,YES,0,0,0,0,0
13,2020,Tuesday,"Tuesday, March 24, 2020",540,12,10,0,0,0,0,44,0,1,YES,0,0,0,0,0
13,2020,Wednesday,"Wednesday, March 25, 2020",509,10,8,0,0,0,0,44,0,1,YES,0,0,0,0,0
13,2020,Thursday,"Thursday, March 26, 2020",509,8,7,0,0,0,0,132,0,3,YES,0,0,0,0,0
13,2020,Friday,"Friday, March 27, 2020",438,9,7,0,40,1,0,132,0,3,YES,0,0,0,0,0
13,2020,Saturday,"Saturday, March 28, 2020",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
13,2020,Sunday,"Sunday, March 29, 2020",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
14,2020,Monday,"Monday, March 30, 2020",680,15,11,0,40,1,0,44,0,1,YES,0,0,0,0,0
14,2020,Tuesday,"Tuesday, March 31, 2020",510,8,7,0,0,0,0,0,0,0,NULL,0,0,0,0,0
14,2020,Wednesday,"Wednesday, April 1, 2020",361,6,5,0,41,1,0,44,0,1,YES,0,0,0,0,0
14,2020,Thursday,"Thursday, April 2, 2020",288,6,5,0,0,0,0,88,0,2,YES,0,0,0,0,0
14,2020,Friday,"Friday, April 3, 2020",264,6,5,0,0,0,0,44,0,1,YES,0,0,0,0,0
14,2020,Saturday,"Saturday, April 4, 2020",248,6,5,0,0,0,0,0,0,0,NULL,0,0,0,0,0
14,2020,Sunday,"Sunday, April 5, 2020",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
15,2020,Monday,"Monday, April 6, 2020",450,11,9,0,0,0,0,132,0,3,YES,0,0,0,0,0
15,2020,Tuesday,"Tuesday, April 7, 2020",361,9,7,0,0,0,0,88,0,2,YES,0,0,0,0,0
15,2020,Wednesday,"Wednesday, April 8, 2020",346,8,6,0,40,1,0,0,0,0,NULL,0,0,0,0,0
15,2020,Thursday,"Thursday, April 9, 2020",408,8,7,0,42,1,0,0,0,0,NULL,0,0,0,0,0
15,2020,Friday,"Friday, April 10, 2020",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
15,2020,Saturday,"Saturday, April 11, 2020",203,6,4,0,0,0,0,0,0,0,NULL,0,0,0,0,0
15,2020,Sunday,"Sunday, April 12, 2020",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
16,2020,Monday,"Monday, April 13, 2020",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
16,2020,Tuesday,"Tuesday, April 14, 2020",585,16,13,0,59,1,0,132,0,3,YES,0,0,0,0,0
16,2020,Wednesday,"Wednesday, April 15, 2020",386,12,9,0,43,1,0,132,0,3,YES,0,0,0,0,0
16,2020,Thursday,"Thursday, April 16, 2020",338,10,7,0,54,1,0,0,0,0,NULL,0,0,0,0,0
16,2020,Friday,"Friday, April 17, 2020",160,5,4,0,0,0,0,0,0,0,NULL,0,0,0,0,0
16,2020,Saturday,"Saturday, April 18, 2020",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
16,2020,Sunday,"Sunday, April 19, 2020",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
17,2020,Monday,"Monday, April 20, 2020",463,13,9,0,101,2,0,88,0,2,YES,0,0,0,0,0
17,2020,Tuesday,"Tuesday, April 21, 2020",448,11,8,0,57,1,0,88,0,2,YES,0,0,0,0,0
17,2020,Wednesday,"Wednesday, April 22, 2020",476,11,9,0,44,1,0,0,0,0,NULL,0,0,0,0,0
17,2020,Thursday,"Thursday, April 23, 2020",445,9,7,0,0,0,0,88,0,2,YES,0,0,0,0,0
17,2020,Friday,"Friday, April 24, 2020",130,4,2,0,44,1,0,132,0,3,YES,0,0,0,0,0
17,2020,Saturday,"Saturday, April 25, 2020",251,4,4,0,0,0,0,0,0,0,NULL,0,0,0,0,0
17,2020,Sunday,"Sunday, April 26, 2020",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
18,2020,Monday,"Monday, April 27, 2020",631,12,10,0,0,0,0,88,0,2,YES,0,0,0,0,0
18,2020,Tuesday,"Tuesday, April 28, 2020",563,13,10,0,0,0,0,88,0,2,YES,0,0,0,0,0
18,2020,Wednesday,"Wednesday, April 29, 2020",293,6,5,0,42,1,0,88,0,2,YES,0,0,0,0,0
18,2020,Thursday,"Thursday, April 30, 2020",448,8,7,0,0,0,0,88,0,2,YES,0,0,0,0,0
18,2020,Friday,"Friday, May 1, 2020",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
18,2020,Saturday,"Saturday, May 2, 2020",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
18,2020,Sunday,"Sunday, May 3, 2020",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
19,2020,Monday,"Monday, May 4, 2020",615,14,11,0,0,0,0,88,0,2,YES,0,0,0,0,0
19,2020,Tuesday,"Tuesday, May 5, 2020",504,11,9,0,0,0,0,44,0,1,YES,0,0,0,0,0
19,2020,Wednesday,"Wednesday, May 6, 2020",187,4,4,0,0,0,0,0,0,0,NULL,0,0,0,0,0
19,2020,Thursday,"Thursday, May 7, 2020",275,6,5,0,0,0,0,88,0,2,YES,0,0,0,0,0
19,2020,Friday,"Friday, May 8, 2020",202,4,3,0,38,1,0,44,0,1,YES,0,0,0,0,0
19,2020,Saturday,"Saturday, May 9, 2020",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
19,2020,Sunday,"Sunday, May 10, 2020",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
20,2020,Monday,"Monday, May 11, 2020",610,13,10,0,0,0,0,88,0,2,YES,0,0,0,0,0
20,2020,Tuesday,"Tuesday, May 12, 2020",267,5,4,0,52,1,0,0,0,0,NULL,0,0,0,0,0
20,2020,Wednesday,"Wednesday, May 13, 2020",42,1,1,0,0,0,0,0,0,0,NULL,0,0,0,0,0
20,2020,Thursday,"Thursday, May 14, 2020",275,6,5,0,0,0,0,44,0,1,YES,0,0,0,0,0
20,2020,Friday,"Friday, May 15, 2020",214,5,4,0,0,0,0,88,0,2,YES,0,0,0,0,0
20,2020,Saturday,"Saturday, May 16, 2020",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
20,2020,Sunday,"Sunday, May 17, 2020",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
21,2020,Monday,"Monday, May 18, 2020",415,12,10,0,0,0,0,44,0,1,YES,0,0,0,0,0
21,2020,Tuesday,"Tuesday, May 19, 2020",161,4,4,0,0,0,0,44,0,1,YES,0,0,0,0,0
21,2020,Wednesday,"Wednesday, May 20, 2020",103,3,2,0,0,0,0,44,0,1,YES,0,0,0,0,0
21,2020,Thursday,"Thursday, May 21, 2020",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
21,2020,Friday,"Friday, May 22, 2020",292,8,7,0,36,1,0,132,0,3,YES,0,0,0,0,0
21,2020,Saturday,"Saturday, May 23, 2020",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
21,2020,Sunday,"Sunday, May 24, 2020",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
22,2020,Monday,"Monday, May 25, 2020",538,11,9,0,0,0,0,44,0,1,YES,0,0,0,0,0
22,2020,Tuesday,"Tuesday, May 26, 2020",240,5,4,0,0,0,0,44,0,1,YES,0,0,0,0,0
22,2020,Wednesday,"Wednesday, May 27, 2020",117,3,2,0,0,0,0,132,0,3,YES,0,0,0,0,0
22,2020,Thursday,"Thursday, May 28, 2020",185,4,3,0,0,0,0,88,0,2,YES,0,0,0,0,0
22,2020,Friday,"Friday, May 29, 2020",277,6,5,0,0,0,0,44,0,1,YES,0,0,0,0,0
22,2020,Saturday,"Saturday, May 30, 2020",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
22,2020,Sunday,"Sunday, May 31, 2020",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
23,2020,Monday,"Monday, June 1, 2020",408,9,6,0,0,0,0,0,0,0,NULL,0,0,0,0,0
23,2020,Tuesday,"Tuesday, June 2, 2020",257,8,5,0,42,1,0,88,0,2,YES,0,0,0,0,0
23,2020,Wednesday,"Wednesday, June 3, 2020",153,6,4,0,0,0,0,0,0,0,NULL,0,0,0,0,0
23,2020,Thursday,"Thursday, June 4, 2020",144,5,3,0,0,0,0,132,0,3,YES,0,0,0,0,0
23,2020,Friday,"Friday, June 5, 2020",0,4,0,0,0,0,0,44,0,1,YES,0,0,0,0,0
23,2020,Saturday,"Saturday, June 6, 2020",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
23,2020,Sunday,"Sunday, June 7, 2020",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
24,2020,Monday,"Monday, June 8, 2020",544,11,9,0,0,0,0,0,0,0,NULL,0,0,0,0,0
24,2020,Tuesday,"Tuesday, June 9, 2020",273,5,4,0,42,1,0,44,0,1,YES,0,0,0,0,0
24,2020,Wednesday,"Wednesday, June 10, 2020",52,1,1,0,0,0,0,88,0,2,YES,0,0,0,0,0
24,2020,Thursday,"Thursday, June 11, 2020",41,2,1,0,0,0,0,0,0,0,NULL,0,0,0,0,0
24,2020,Friday,"Friday, June 12, 2020",233,4,4,0,0,0,0,0,0,0,NULL,0,0,0,0,0
24,2020,Saturday,"Saturday, June 13, 2020",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
24,2020,Sunday,"Sunday, June 14, 2020",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
25,2020,Monday,"Monday, June 15, 2020",544,11,8,0,40,1,0,44,0,1,YES,0,0,0,0,0
25,2020,Tuesday,"Tuesday, June 16, 2020",481,10,8,0,0,0,0,44,0,1,YES,0,0,0,0,0
25,2020,Wednesday,"Wednesday, June 17, 2020",258,6,4,0,0,0,0,44,0,1,YES,0,0,0,0,0
25,2020,Thursday,"Thursday, June 18, 2020",199,4,3,0,0,0,0,44,0,1,YES,0,0,0,0,0
25,2020,Friday,"Friday, June 19, 2020",263,5,5,0,0,0,0,44,0,1,YES,0,0,0,0,0
25,2020,Saturday,"Saturday, June 20, 2020",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
25,2020,Sunday,"Sunday, June 21, 2020",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
26,2020,Monday,"Monday, June 22, 2020",405,9,6,0,44,1,0,44,0,1,YES,0,0,0,0,0
26,2020,Tuesday,"Tuesday, June 23, 2020",79,2,1,0,42,1,0,132,0,3,YES,0,0,0,0,0
26,2020,Wednesday,"Wednesday, June 24, 2020",73,1,1,0,0,0,0,0,0,0,NULL,0,0,0,0,0
26,2020,Thursday,"Thursday, June 25, 2020",155,4,3,0,0,0,0,44,0,1,YES,0,0,0,0,0
26,2020,Friday,"Friday, June 26, 2020",87,2,2,0,0,0,0,132,0,3,YES,0,0,0,0,0
26,2020,Saturday,"Saturday, June 27, 2020",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
26,2020,Sunday,"Sunday, June 28, 2020",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
27,2020,Monday,"Monday, June 29, 2020",393,11,9,0,0,0,0,44,0,1,YES,0,0,0,0,0
27,2020,Tuesday,"Tuesday, June 30, 2020",257,9,6,0,40,1,0,44,0,1,YES,0,0,0,0,0
27,2020,Wednesday,"Wednesday, July 1, 2020",225,7,5,0,40,1,0,0,0,0,NULL,0,0,0,0,0
27,2020,Thursday,"Thursday, July 2, 2020",363,10,7,0,40,1,0,88,0,2,YES,0,0,0,0,0
27,2020,Friday,"Friday, July 3, 2020",231,5,4,0,0,0,0,132,0,3,YES,0,0,0,0,0
27,2020,Saturday,"Saturday, July 4, 2020",63,1,1,0,0,0,0,0,0,0,NULL,0,0,0,0,0
27,2020,Sunday,"Sunday, July 5, 2020",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
28,2020,Monday,"Monday, July 6, 2020",501,12,9,0,42,1,0,0,0,0,NULL,0,0,0,0,0
28,2020,Tuesday,"Tuesday, July 7, 2020",398,10,8,0,0,0,0,132,0,3,YES,0,0,0,0,0
28,2020,Wednesday,"Wednesday, July 8, 2020",216,5,4,0,0,0,0,0,0,0,NULL,0,0,0,0,0
28,2020,Thursday,"Thursday, July 9, 2020",172,3,3,0,0,0,0,132,0,3,YES,0,0,0,0,0
28,2020,Friday,"Friday, July 10, 2020",222,6,4,0,45,1,0,44,0,1,YES,0,0,0,0,0
28,2020,Saturday,"Saturday, July 11, 2020",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
28,2020,Sunday,"Sunday, July 12, 2020",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
29,2020,Monday,"Monday, July 13, 2020",542,14,10,0,0,0,0,132,0,3,YES,0,0,0,0,0
29,2020,Tuesday,"Tuesday, July 14, 2020",295,5,5,0,40,1,0,88,0,2,YES,0,0,0,0,0
29,2020,Wednesday,"Wednesday, July 15, 2020",244,5,4,0,0,0,0,0,0,0,NULL,0,0,0,0,0
29,2020,Thursday,"Thursday, July 16, 2020",232,5,4,0,0,0,0,0,0,0,NULL,0,0,0,0,0
29,2020,Friday,"Friday, July 17, 2020",406,9,8,0,0,0,0,0,0,0,NULL,0,0,0,0,0
29,2020,Saturday,"Saturday, July 18, 2020",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
29,2020,Sunday,"Sunday, July 19, 2020",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
30,2020,Monday,"Monday, July 20, 2020",559,13,10,0,44,1,0,132,0,3,YES,0,0,0,0,0
30,2020,Tuesday,"Tuesday, July 21, 2020",236,5,4,0,0,0,0,44,0,1,YES,0,0,0,0,0
30,2020,Wednesday,"Wednesday, July 22, 2020",309,8,6,0,0,0,0,132,0,3,YES,0,0,0,0,0
30,2020,Thursday,"Thursday, July 23, 2020",316,7,6,0,0,0,0,132,0,3,YES,0,0,0,0,0
30,2020,Friday,"Friday, July 24, 2020",338,8,6,0,40,1,0,88,0,2,YES,0,0,0,0,0
30,2020,Saturday,"Saturday, July 25, 2020",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
30,2020,Sunday,"Sunday, July 26, 2020",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
31,2020,Monday,"Monday, July 27, 2020",644,12,11,0,0,0,0,0,0,0,NULL,0,0,0,0,0
31,2020,Tuesday,"Tuesday, July 28, 2020",372,8,6,0,0,0,0,88,0,2,YES,0,0,0,0,0
31,2020,Wednesday,"Wednesday, July 29, 2020",288,5,5,0,40,1,0,0,0,0,NULL,0,0,0,0,0
